"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2012","2,078.67","2,096.94","2,098.81","2,078.67","2.75B","-0.51%"
"12/27/2012","2,089.35","2,068.08","2,092.28","2,066.40","2.28B","1.24%"
"12/26/2012","2,063.68","2,059.70","2,068.05","2,057.40","1.37B","0.25%"
"12/25/2012","2,058.61","2,054.07","2,060.03","2,052.36","1.72B","0.18%"
"12/24/2012","2,054.93","2,051.23","2,055.05","2,044.24","1.25B","0.16%"
"12/21/2012","2,051.73","2,048.26","2,055.46","2,043.04","1.24B","-0.32%"
"12/20/2012","2,058.23","2,059.65","2,063.51","2,049.67","1.38B","-0.16%"
"12/19/2012","2,061.61","2,048.94","2,062.24","2,044.30","1.93B","1.17%"
"12/18/2012","2,037.78","2,039.06","2,042.14","2,013.72","1.98B","0.33%"
"12/17/2012","2,031.00","2,035.89","2,043.07","2,027.97","1.73B","0.01%"
"12/14/2012","2,030.71","2,026.77","2,034.46","2,024.38","1.85B","0.29%"
"12/13/2012","2,024.90","2,029.41","2,035.14","2,019.34","1.30B","-0.08%"
"12/12/2012","2,026.62","2,014.32","2,027.62","2,010.62","2.22B","1.12%"
"12/11/2012","2,004.12","2,002.75","2,008.79","1,998.44","1.76B","0.59%"
"12/07/2012","1,992.43","2,001.98","2,004.64","1,984.45","1.67B","-0.36%"
"12/06/2012","1,999.67","1,993.80","2,005.05","1,992.33","1.72B","0.77%"
"12/04/2012","1,984.31","1,991.35","1,992.94","1,978.60","1.95B","-0.26%"
"12/03/2012","1,989.44","1,983.16","1,990.67","1,979.08","1.74B","0.70%"
"11/30/2012","1,975.67","1,959.53","1,982.64","1,958.32","2.47B","1.21%"
"11/29/2012","1,952.12","1,943.10","1,954.69","1,942.05","1.91B","0.81%"
"11/28/2012","1,936.46","1,929.78","1,940.53","1,924.89","1.25B","0.16%"
"11/27/2012","1,933.28","1,927.80","1,935.52","1,925.21","1.77B","0.51%"
"11/26/2012","1,923.48","1,920.43","1,927.21","1,916.06","1.93B","0.66%"
"11/23/2012","1,910.94","1,901.83","1,911.67","1,894.83","910.79M","0.26%"
"11/22/2012","1,905.90","1,904.86","1,910.42","1,900.75","1.85B","0.29%"
"11/21/2012","1,900.43","1,901.96","1,904.22","1,887.11","1.34B","0.04%"
"11/20/2012","1,899.70","1,920.38","1,922.92","1,895.53","1.22B","-0.58%"
"11/19/2012","1,910.82","1,909.45","1,913.00","1,902.02","1.08B","0.25%"
"11/16/2012","1,905.99","1,895.82","1,906.10","1,893.76","1.24B","0.49%"
"11/15/2012","1,896.75","1,894.05","1,898.63","1,880.18","2.48B","-0.26%"
"11/14/2012","1,901.69","1,919.74","1,923.33","1,900.92","2.47B","-0.79%"
"11/13/2012","1,916.80","1,921.59","1,923.46","1,908.41","2.18B","-0.54%"
"11/12/2012","1,927.27","1,925.17","1,929.77","1,918.30","1.76B","0.33%"
"11/09/2012","1,920.90","1,918.51","1,929.48","1,912.77","1.93B","0.09%"
"11/08/2012","1,919.14","1,909.58","1,920.35","1,905.32","2.08B","-0.47%"
"11/07/2012","1,928.19","1,936.39","1,939.47","1,923.79","1.96B","-0.09%"
"11/06/2012","1,929.99","1,942.12","1,950.67","1,926.01","1.67B","-0.53%"
"11/05/2012","1,940.32","1,940.77","1,947.01","1,934.79","1.73B","-0.01%"
"11/02/2012","1,940.45","1,943.01","1,947.74","1,937.49","2.78B","0.68%"
"11/01/2012","1,927.41","1,925.77","1,934.01","1,921.52","2.26B","-0.09%"
"10/31/2012","1,929.20","1,922.57","1,931.73","1,918.42","1.90B","0.33%"
"10/30/2012","1,922.85","1,902.54","1,922.85","1,899.85","1.72B","1.25%"
"10/29/2012","1,899.05","1,902.10","1,905.39","1,891.02","1.49B","-0.20%"
"10/26/2012","1,902.92","1,919.28","1,921.70","1,886.12","2.28B","-1.23%"
"10/25/2012","1,926.62","1,920.07","1,929.27","1,907.56","2.02B","0.17%"
"10/24/2012","1,923.28","1,937.77","1,943.12","1,917.11","3.06B","-1.28%"
"10/22/2012","1,948.14","1,935.13","1,949.51","1,933.04","1.81B","0.16%"
"10/19/2012","1,944.96","1,950.88","1,955.37","1,943.32","2.29B","-0.29%"
"10/18/2012","1,950.59","1,943.33","1,951.62","1,935.50","2.81B","0.82%"
"10/17/2012","1,934.64","1,921.49","1,935.05","1,916.83","3.00B","1.12%"
"10/16/2012","1,913.14","1,926.76","1,928.96","1,911.88","2.19B","-0.27%"
"10/15/2012","1,918.23","1,921.28","1,925.48","1,909.25","1.84B","-0.57%"
"10/12/2012","1,929.27","1,929.54","1,936.41","1,926.40","2.12B","0.27%"
"10/11/2012","1,923.99","1,915.19","1,924.43","1,899.84","2.90B","0.54%"
"10/10/2012","1,913.66","1,908.64","1,921.59","1,908.64","3.01B","-0.26%"
"10/09/2012","1,918.68","1,947.13","1,953.47","1,918.68","3.72B","-0.93%"
"10/08/2012","1,936.70","1,943.61","1,946.31","1,929.88","2.96B","-0.66%"
"10/05/2012","1,949.65","1,950.27","1,955.02","1,945.13","2.38B","0.35%"
"10/04/2012","1,942.93","1,944.98","1,954.72","1,940.61","3.55B","-0.03%"
"10/03/2012","1,943.47","1,945.05","1,950.01","1,936.28","3.24B","0.09%"
"10/02/2012","1,941.72","1,942.12","1,947.32","1,935.30","2.53B","0.38%"
"10/01/2012","1,934.43","1,930.30","1,941.49","1,928.70","1.97B","-0.14%"
"09/28/2012","1,937.22","1,931.54","1,939.79","1,928.04","2.39B","1.09%"
"09/27/2012","1,916.39","1,902.90","1,923.99","1,902.01","2.27B","0.90%"
"09/26/2012","1,899.38","1,910.95","1,914.38","1,892.95","3.33B","-1.05%"
"09/25/2012","1,919.58","1,920.85","1,924.14","1,914.53","3.10B","0.17%"
"09/24/2012","1,916.23","1,915.53","1,922.81","1,910.58","4.07B","-0.26%"
"09/21/2012","1,921.19","1,921.09","1,925.51","1,914.69","3.21B","0.23%"
"09/20/2012","1,916.71","1,915.30","1,922.74","1,905.58","3.53B","-0.26%"
"09/19/2012","1,921.71","1,902.95","1,922.04","1,902.21","2.77B","1.08%"
"09/18/2012","1,901.09","1,906.33","1,914.24","1,896.86","1.84B","-0.66%"
"09/17/2012","1,913.63","1,912.10","1,919.66","1,905.73","3.15B","0.21%"
"09/14/2012","1,909.69","1,906.03","1,915.05","1,899.94","3.47B","1.63%"
"09/13/2012","1,879.11","1,886.10","1,886.35","1,872.24","2.29B","-0.21%"
"09/12/2012","1,883.12","1,875.84","1,883.12","1,870.55","2.82B","1.02%"
"09/11/2012","1,864.19","1,867.91","1,872.22","1,858.63","3.49B","-0.25%"
"09/10/2012","1,868.84","1,866.86","1,875.49","1,866.08","3.94B","0.41%"
"09/07/2012","1,861.14","1,874.40","1,876.81","1,861.14","4.19B","0.21%"
"09/06/2012","1,857.22","1,847.51","1,862.10","1,846.49","2.58B","0.87%"
"09/05/2012","1,841.16","1,837.38","1,849.61","1,835.90","1.79B","-0.29%"
"09/04/2012","1,846.59","1,853.33","1,854.70","1,839.32","1.79B","0.06%"
"09/03/2012","1,845.41","1,838.25","1,851.48","1,834.46","1.62B","0.70%"
"08/31/2012","1,832.60","1,809.31","1,832.60","1,806.25","1.58B","1.15%"
"08/30/2012","1,811.83","1,814.12","1,815.58","1,800.64","1.73B","-0.51%"
"08/29/2012","1,821.08","1,843.60","1,848.99","1,821.08","1.59B","-1.23%"
"08/28/2012","1,843.75","1,846.58","1,854.67","1,843.57","1.54B","-0.09%"
"08/27/2012","1,845.50","1,857.04","1,860.50","1,845.50","1.14B","-0.41%"
"08/24/2012","1,853.15","1,845.78","1,854.32","1,842.79","1.42B","-0.16%"
"08/23/2012","1,856.06","1,852.90","1,864.02","1,850.90","1.87B","0.34%"
"08/22/2012","1,849.73","1,843.78","1,851.05","1,841.12","1.71B","0.12%"
"08/21/2012","1,847.47","1,840.83","1,852.80","1,839.91","1.69B","0.20%"
"08/20/2012","1,843.83","1,833.79","1,845.73","1,827.46","995.28M","0.37%"
"08/17/2012","1,836.99","1,848.54","1,848.59","1,830.98","1.38B","-0.13%"
"08/16/2012","1,839.33","1,848.52","1,851.36","1,839.33","2.12B","-0.35%"
"08/15/2012","1,845.87","1,839.16","1,846.18","1,831.05","1.42B","-0.02%"
"08/14/2012","1,846.26","1,838.80","1,846.26","1,829.06","1.69B","0.84%"
"08/10/2012","1,830.95","1,824.77","1,830.95","1,814.85","1.49B","0.24%"
"08/09/2012","1,826.58","1,829.14","1,835.43","1,815.46","1.75B","0.40%"
"08/08/2012","1,819.37","1,821.90","1,827.33","1,817.18","2.30B","0.31%"
"08/07/2012","1,813.80","1,820.77","1,822.10","1,810.99","1.38B","-0.09%"
"08/06/2012","1,815.38","1,813.24","1,818.16","1,804.81","1.62B","0.94%"
"08/03/2012","1,798.44","1,794.32","1,801.54","1,780.03","2.10B","-0.40%"
"08/01/2012","1,805.71","1,800.27","1,807.76","1,794.75","1.54B","0.08%"
"07/31/2012","1,804.23","1,803.91","1,804.96","1,787.48","1.38B","0.51%"
"07/30/2012","1,795.09","1,778.48","1,795.09","1,777.39","910.40M","1.43%"
"07/27/2012","1,769.79","1,788.39","1,789.22","1,762.60","1.41B","0.45%"
"07/26/2012","1,761.84","1,794.79","1,799.20","1,761.46","1.51B","-1.36%"
"07/25/2012","1,786.19","1,782.55","1,787.96","1,770.10","1.33B","0.07%"
"07/24/2012","1,784.97","1,780.12","1,794.04","1,777.23","1.20B","0.17%"
"07/23/2012","1,782.02","1,787.32","1,796.62","1,779.52","1.41B","-2.15%"
"07/20/2012","1,821.09","1,834.89","1,838.97","1,815.15","1.29B","-0.43%"
"07/19/2012","1,828.90","1,855.36","1,855.96","1,824.37","2.42B","-0.69%"
"07/18/2012","1,841.53","1,845.99","1,850.30","1,833.83","1.88B","-0.47%"
"07/17/2012","1,850.19","1,848.18","1,851.96","1,842.74","2.04B","0.86%"
"07/16/2012","1,834.47","1,832.18","1,843.15","1,826.39","1.95B","0.36%"
"07/13/2012","1,827.89","1,801.95","1,832.05","1,801.95","1.51B","1.55%"
"07/12/2012","1,800.06","1,815.94","1,820.30","1,800.06","1.33B","-1.38%"
"07/11/2012","1,825.25","1,812.45","1,828.05","1,809.91","1.49B","0.36%"
"07/10/2012","1,818.76","1,792.08","1,818.76","1,789.33","1.71B","1.66%"
"07/09/2012","1,789.10","1,796.79","1,798.70","1,788.12","983.17M","-1.24%"
"07/06/2012","1,811.64","1,815.74","1,820.66","1,797.56","1.47B","-0.24%"
"07/05/2012","1,815.91","1,802.22","1,815.91","1,796.00","1.36B","0.67%"
"07/04/2012","1,803.82","1,818.96","1,820.33","1,797.29","1.45B","-0.43%"
"07/03/2012","1,811.58","1,805.28","1,813.19","1,800.64","1.44B","0.82%"
"07/02/2012","1,796.79","1,790.61","1,798.84","1,784.22","1.47B","1.56%"
"06/29/2012","1,769.19","1,776.19","1,793.15","1,769.19","1.54B","0.06%"
"06/28/2012","1,768.13","1,767.31","1,780.15","1,750.10","1.38B","0.49%"
"06/27/2012","1,759.53","1,744.60","1,761.29","1,743.59","1.25B","1.40%"
"06/26/2012","1,735.26","1,728.05","1,741.25","1,725.98","956.93M","0.35%"
"06/25/2012","1,729.23","1,736.48","1,746.97","1,729.23","1.02B","-0.55%"
"06/22/2012","1,738.74","1,733.09","1,738.74","1,725.57","1.27B","-0.58%"
"06/21/2012","1,748.94","1,759.19","1,761.97","1,744.71","1.16B","-1.35%"
"06/20/2012","1,772.90","1,769.33","1,776.85","1,764.06","1.07B","-0.01%"
"06/19/2012","1,773.03","1,762.86","1,773.03","1,755.27","1.31B","0.85%"
"06/18/2012","1,758.13","1,784.45","1,789.20","1,752.66","1.69B","-0.27%"
"06/15/2012","1,762.86","1,755.76","1,771.04","1,753.54","2.28B","1.20%"
"06/14/2012","1,741.94","1,743.48","1,760.55","1,741.18","1.70B","-0.55%"
"06/13/2012","1,751.57","1,761.89","1,766.58","1,741.54","1.34B","-0.47%"
"06/12/2012","1,759.91","1,736.66","1,759.91","1,731.93","1.25B","0.36%"
"06/11/2012","1,753.52","1,729.72","1,753.52","1,729.72","1.30B","3.01%"
"06/08/2012","1,702.25","1,683.65","1,702.25","1,676.49","796.36M","0.83%"
"06/07/2012","1,688.19","1,707.15","1,714.07","1,681.63","1.25B","0.16%"
"06/06/2012","1,685.52","1,673.86","1,695.16","1,672.58","922.93M","1.80%"
"06/05/2012","1,655.74","1,687.56","1,691.99","1,655.74","1.10B","-1.44%"
"06/01/2012","1,679.99","1,713.28","1,717.12","1,679.99","1.16B","-2.43%"
"05/31/2012","1,721.76","1,697.88","1,726.31","1,690.38","1.30B","0.31%"
"05/30/2012","1,716.39","1,727.84","1,732.69","1,714.79","1.12B","-1.50%"
"05/29/2012","1,742.47","1,720.79","1,747.06","1,720.37","1.46B","1.32%"
"05/28/2012","1,719.78","1,703.72","1,719.84","1,692.80","850.96M","0.62%"
"05/25/2012","1,709.10","1,688.80","1,712.71","1,682.57","948.52M","0.48%"
"05/24/2012","1,700.91","1,673.71","1,700.91","1,659.78","1.80B","1.70%"
"05/23/2012","1,672.45","1,697.18","1,701.70","1,668.81","1.67B","-2.04%"
"05/22/2012","1,707.26","1,735.86","1,740.25","1,707.26","1.18B","-0.58%"
"05/21/2012","1,717.21","1,747.03","1,748.88","1,717.21","1.19B","-1.90%"
"05/18/2012","1,750.49","1,756.45","1,761.53","1,741.43","1.49B","-1.83%"
"05/17/2012","1,783.18","1,783.43","1,792.58","1,770.88","1.67B","0.18%"
"05/16/2012","1,779.90","1,770.95","1,779.90","1,748.73","1.91B","-1.23%"
"05/15/2012","1,802.02","1,768.18","1,802.02","1,760.37","1.74B","1.79%"
"05/14/2012","1,770.30","1,810.73","1,826.17","1,760.11","2.32B","-2.27%"
"05/11/2012","1,811.41","1,804.60","1,818.48","1,791.17","3.04B","0.09%"
"05/10/2012","1,809.73","1,826.33","1,827.53","1,801.13","2.98B","-1.48%"
"05/09/2012","1,836.91","1,866.32","1,870.26","1,836.91","2.78B","-2.14%"
"05/08/2012","1,877.15","1,862.16","1,880.08","1,858.16","2.12B","0.23%"
"05/04/2012","1,872.82","1,894.58","1,894.77","1,871.12","2.56B","-1.15%"
"05/03/2012","1,894.57","1,894.84","1,908.15","1,887.72","2.47B","0.09%"
"05/02/2012","1,892.96","1,887.41","1,896.44","1,883.96","1.89B","0.93%"
"04/30/2012","1,875.49","1,857.57","1,875.49","1,857.19","1.62B","1.53%"
"04/27/2012","1,847.16","1,848.01","1,852.26","1,835.05","1.75B","0.19%"
"04/26/2012","1,843.65","1,834.49","1,849.61","1,834.49","1.80B","0.70%"
"04/25/2012","1,830.85","1,832.45","1,837.45","1,823.31","1.99B","0.05%"
"04/24/2012","1,829.85","1,820.98","1,829.85","1,813.90","2.20B","0.87%"
"04/23/2012","1,813.98","1,830.47","1,835.01","1,809.65","2.34B","-0.55%"
"04/20/2012","1,824.06","1,808.08","1,825.36","1,803.85","1.88B","0.84%"
"04/19/2012","1,808.95","1,783.84","1,809.13","1,781.11","1.27B","1.64%"
"04/18/2012","1,779.81","1,783.73","1,788.66","1,773.23","1.43B","0.74%"
"04/17/2012","1,766.78","1,801.02","1,801.02","1,760.17","1.43B","-0.92%"
"04/12/2012","1,783.25","1,766.04","1,783.25","1,766.04","929.03M","1.32%"
"04/11/2012","1,760.05","1,762.28","1,771.54","1,754.49","1.52B","-1.03%"
"04/10/2012","1,778.34","1,790.96","1,793.86","1,764.89","1.56B","-1.47%"
"04/05/2012","1,804.96","1,826.27","1,828.21","1,797.04","1.61B","-1.37%"
"04/04/2012","1,829.99","1,847.26","1,851.29","1,829.99","1.43B","-1.14%"
"04/03/2012","1,851.18","1,840.73","1,855.42","1,840.21","1.63B","1.07%"
"04/02/2012","1,831.55","1,827.29","1,838.06","1,825.24","1.25B","0.15%"
"03/30/2012","1,828.73","1,844.11","1,847.69","1,823.78","1.72B","-0.71%"
"03/29/2012","1,841.78","1,832.57","1,844.92","1,825.97","1.58B","-0.02%"
"03/28/2012","1,842.11","1,842.40","1,850.78","1,834.69","2.14B","-0.34%"
"03/27/2012","1,848.31","1,840.03","1,848.31","1,832.24","2.60B","1.78%"
"03/26/2012","1,815.95","1,830.15","1,834.33","1,814.70","1.74B","-0.59%"
"03/23/2012","1,826.74","1,823.46","1,831.18","1,801.45","2.70B","0.33%"
"03/22/2012","1,820.78","1,847.54","1,859.08","1,820.78","4.68B","-1.50%"
"03/21/2012","1,848.51","1,830.31","1,848.51","1,824.31","3.06B","0.97%"
"03/20/2012","1,830.80","1,820.49","1,837.57","1,819.13","2.31B","0.62%"
"03/19/2012","1,819.45","1,831.33","1,840.15","1,819.45","3.63B","-0.02%"
"03/16/2012","1,819.87","1,797.07","1,819.87","1,791.62","3.83B","1.79%"
"03/15/2012","1,787.89","1,779.99","1,793.32","1,779.20","2.71B","0.65%"
"03/14/2012","1,776.34","1,774.13","1,781.56","1,765.86","2.70B","0.99%"
"03/13/2012","1,758.97","1,763.89","1,765.86","1,743.97","3.02B","0.27%"
"03/12/2012","1,754.24","1,774.90","1,779.95","1,747.61","2.57B","-0.84%"
"03/09/2012","1,769.17","1,788.24","1,789.22","1,769.12","3.51B","-0.90%"
"03/08/2012","1,785.17","1,765.73","1,785.17","1,765.15","2.76B","1.44%"
"03/06/2012","1,759.78","1,763.72","1,771.92","1,755.23","2.60B","-0.48%"
"03/05/2012","1,768.32","1,776.77","1,778.66","1,767.01","2.48B","-0.72%"
"03/02/2012","1,781.08","1,789.06","1,794.89","1,779.92","2.55B","-0.04%"
"03/01/2012","1,781.83","1,772.47","1,784.54","1,768.54","2.60B","0.36%"
"02/29/2012","1,775.40","1,758.43","1,775.40","1,757.41","2.57B","1.33%"
"02/28/2012","1,752.02","1,738.17","1,752.02","1,732.82","1.94B","1.03%"
"02/27/2012","1,734.22","1,755.30","1,756.90","1,731.14","1.80B","-1.08%"
"02/24/2012","1,753.22","1,748.63","1,755.30","1,745.73","2.10B","0.58%"
"02/23/2012","1,743.05","1,741.70","1,746.56","1,725.16","2.23B","0.25%"
"02/22/2012","1,738.62","1,749.35","1,755.93","1,738.54","7.33B","-0.27%"
"02/21/2012","1,743.27","1,740.97","1,748.22","1,735.55","2.60M","0.44%"
"02/20/2012","1,735.70","1,734.88","1,739.05","1,728.66","2.12M","0.63%"
"02/17/2012","1,724.89","1,727.63","1,729.41","1,712.73","1.76M","0.96%"
"02/16/2012","1,708.46","1,715.34","1,719.77","1,703.74","1.94M","-0.59%"
"02/15/2012","1,718.63","1,698.20","1,721.52","1,698.20","2.99M","1.97%"
"02/14/2012","1,685.50","1,698.66","1,709.75","1,679.26","2.43M","-1.02%"
"02/13/2012","1,702.93","1,700.02","1,708.15","1,696.73","1.57M","0.38%"
"02/10/2012","1,696.41","1,700.64","1,709.01","1,693.27","1.51M","-0.42%"
"02/09/2012","1,703.52","1,703.16","1,709.70","1,692.26","2.45M","0.15%"
"02/08/2012","1,701.02","1,686.58","1,709.12","1,686.36","2.87M","1.54%"
"02/07/2012","1,675.21","1,668.75","1,677.29","1,661.32","1.94M","0.64%"
"02/06/2012","1,664.55","1,683.40","1,686.00","1,664.55","2.35M","-0.44%"
"02/03/2012","1,671.99","1,664.82","1,672.95","1,657.50","1.81M","0.70%"
"02/02/2012","1,660.39","1,660.98","1,672.57","1,658.63","2.15M","0.55%"
"02/01/2012","1,651.35","1,645.98","1,653.37","1,638.66","2.68M","0.23%"
"01/31/2012","1,647.59","1,641.97","1,647.59","1,630.64","1.93M","0.87%"
"01/30/2012","1,633.44","1,635.86","1,643.03","1,629.77","2.22M","-0.16%"
"01/27/2012","1,636.06","1,629.66","1,638.97","1,625.57","1.91M","0.81%"
"01/26/2012","1,622.84","1,611.84","1,624.14","1,610.89","1.44M","1.22%"
"01/25/2012","1,603.30","1,622.23","1,623.37","1,601.70","1.53M","-0.79%"
"01/24/2012","1,616.06","1,620.13","1,628.82","1,616.06","2.10M","0.10%"
"01/23/2012","1,614.44","1,610.17","1,621.20","1,609.04","1.37M","0.34%"
"01/20/2012","1,608.94","1,614.76","1,617.23","1,605.01","1.61M","-0.13%"
"01/19/2012","1,610.97","1,610.84","1,615.60","1,602.25","1.84M","0.69%"
"01/18/2012","1,599.93","1,609.05","1,613.28","1,599.86","2.09M","-0.59%"
"01/17/2012","1,609.43","1,588.19","1,609.43","1,585.50","1.46M","2.05%"
"01/16/2012","1,577.14","1,579.92","1,581.49","1,573.54","1.41M","-0.82%"
"01/13/2012","1,590.15","1,600.83","1,604.00","1,583.76","1.80M","-0.70%"
"01/12/2012","1,601.30","1,604.29","1,608.59","1,598.09","1.47M","0.02%"
"01/11/2012","1,600.96","1,603.87","1,613.51","1,599.81","1.43M","-0.23%"
"01/10/2012","1,604.63","1,597.05","1,608.57","1,595.49","1.80M","0.81%"
"01/09/2012","1,591.66","1,573.79","1,591.66","1,572.52","1.39M","0.89%"
"01/06/2012","1,577.56","1,575.47","1,583.72","1,573.11","1.44M","-0.12%"
"01/05/2012","1,579.52","1,577.58","1,585.89","1,571.38","1.45M","0.10%"
"01/04/2012","1,578.02","1,578.07","1,587.59","1,574.19","1.14M","1.20%"
"12/30/2011","1,559.38","1,562.17","1,563.09","1,554.22","890.09K","0.14%"
"12/29/2011","1,557.22","1,550.54","1,570.28","1,550.31","881.80K","-0.53%"
"12/28/2011","1,565.58","1,563.29","1,566.41","1,556.75","630.35K","-0.01%"
"12/27/2011","1,565.74","1,573.75","1,574.27","1,558.33","740.57K","-0.41%"
"12/26/2011","1,572.16","1,585.77","1,587.94","1,570.28","935.06K","-0.49%"
"12/23/2011","1,579.84","1,593.67","1,594.89","1,579.84","1.69M","-0.61%"
"12/22/2011","1,589.51","1,592.38","1,597.56","1,580.44","1.76M","-0.17%"
"12/21/2011","1,592.14","1,594.82","1,601.42","1,592.14","2.01M","1.16%"
"12/20/2011","1,573.95","1,579.07","1,586.76","1,573.95","2.13M","0.02%"
"12/19/2011","1,573.60","1,570.73","1,583.74","1,566.48","1.41M","-0.11%"
"12/16/2011","1,575.29","1,562.75","1,579.70","1,561.73","2.07M","1.00%"
"12/15/2011","1,559.62","1,538.84","1,559.62","1,530.20","2.33M","0.10%"
"12/14/2011","1,558.13","1,575.72","1,581.18","1,558.13","2.22M","-0.76%"
"12/13/2011","1,570.14","1,573.00","1,579.65","1,562.96","2.12M","-0.37%"
"12/09/2011","1,575.91","1,577.55","1,580.44","1,568.21","2.06M","-1.04%"
"12/08/2011","1,592.43","1,589.69","1,606.79","1,586.18","2.88M","-0.40%"
"12/07/2011","1,598.76","1,583.84","1,598.76","1,579.89","3.15M","1.69%"
"12/06/2011","1,572.17","1,578.20","1,581.06","1,561.61","2.28M","0.11%"
"12/02/2011","1,570.44","1,557.00","1,571.15","1,548.04","2.07M","1.11%"
"12/01/2011","1,553.15","1,555.90","1,563.16","1,546.81","2.96M","2.61%"
"11/30/2011","1,513.68","1,507.78","1,517.70","1,502.79","1.86M","0.80%"
"11/29/2011","1,501.69","1,495.37","1,512.72","1,490.65","1.52M","0.40%"
"11/28/2011","1,495.69","1,479.69","1,496.13","1,479.69","1.32M","2.02%"
"11/25/2011","1,466.13","1,483.36","1,485.16","1,465.15","1.42M","-1.57%"
"11/24/2011","1,489.58","1,485.82","1,491.75","1,479.98","1.45M","0.49%"
"11/23/2011","1,482.31","1,476.31","1,484.37","1,473.14","1.65M","-0.11%"
"11/22/2011","1,483.91","1,472.95","1,487.49","1,464.69","1.31M","1.32%"
"11/21/2011","1,464.63","1,483.36","1,493.78","1,464.63","1.63M","-2.01%"
"11/18/2011","1,494.68","1,501.85","1,505.55","1,493.44","1.58M","-1.15%"
"11/17/2011","1,512.13","1,513.58","1,522.12","1,510.09","2.07M","-0.46%"
"11/16/2011","1,519.14","1,499.39","1,519.14","1,496.65","2.32M","1.13%"
"11/15/2011","1,502.13","1,507.00","1,518.27","1,498.75","2.07M","0.01%"
"11/14/2011","1,502.01","1,500.98","1,515.15","1,499.56","2.35M","1.48%"
"11/11/2011","1,480.16","1,478.18","1,485.01","1,469.33","2.09M","0.21%"
"11/10/2011","1,477.04","1,449.61","1,477.04","1,449.61","1.97M","0.01%"
"11/09/2011","1,476.92","1,498.77","1,506.48","1,476.92","2.97M","-1.82%"
"11/08/2011","1,504.25","1,469.36","1,504.25","1,465.08","1.29M","3.18%"
"11/07/2011","1,457.86","1,470.02","1,474.65","1,455.23","834.87K","-0.24%"
"11/04/2011","1,461.33","1,479.51","1,483.09","1,461.33","1.61M","-0.10%"
"11/03/2011","1,462.84","1,453.42","1,462.84","1,442.04","1.32M","-0.95%"
"11/02/2011","1,476.93","1,452.17","1,482.76","1,447.66","1.69M","1.01%"
"11/01/2011","1,462.17","1,486.38","1,499.18","1,459.10","1.55M","-2.10%"
"10/31/2011","1,493.52","1,498.56","1,507.28","1,486.05","1.40M","0.03%"
"10/28/2011","1,493.00","1,489.27","1,514.61","1,489.27","2.47M","1.49%"
"10/27/2011","1,471.15","1,454.50","1,476.66","1,454.39","2.31M","2.51%"
"10/26/2011","1,435.18","1,431.49","1,447.46","1,420.07","1.29M","-0.41%"
